Country,Powerplant Name,gppd_idnr,Capacity (MW),Latitude,Longitude,Primary Fuel,Owner,Source
India,Jafrabad Solar Power Plant,WRI1026149,15.0,20.8772,71.2801,Solar,Sunkon Energy Private Limited,Sunkon Energy Private Limited
India,Jamuria Solar Power Plant,WRI1026150,2.0,23.7162,87.0695,Solar,West Bengal Energy Development Corporation Limited (WBEDCL),West Bengal Energy Development Corporation Limited (WBEDCL)
India,Jangi Wind Farm,WRI1026096,91.8,23.2409,70.509,Wind,,CDM
India,Jangi village wind farm,WRI1026777,10.5,23.208,70.5465,Wind,Energy Infratech Private Limited,CDM
India,Jeloo Wind Farm,WRI1026099,29.6,26.5255,72.7629,Wind,,CDM
India,Jodiya Wind Farm,WRI1026082,33.0,22.7532,70.3961,Wind,,CDM
India,K.N. Ram Kaltek Wind Farm,WRI1026339,10.25,21.2261,74.2393,Wind,K. N. Ram,CDM
India,KADAMPARI,IND0000166,400.0,10.4104,77.0435,Hydro,,Central Electricity Authority
India,KADANA,IND0000167,240.0,23.3045,73.8254,Hydro,,Central Electricity Authority
India,KADRA,IND0000168,150.0,14.8901,74.3916,Hydro,,Central Electricity Authority
India,KAHALGAON,IND0000169,2340.0,25.2349,87.2635,Coal,,Central Electricity Authority
India,KAIGA,IND0000170,880.0,14.865,74.4385,Nuclear,,Central Electricity Authority
India,KAKATIYA TPP,IND0000171,1100.0,18.3835,79.8265,Coal,,Central Electricity Authority
India,KAKKAD,IND0000172,50.0,9.3275,76.9717,Hydro,,Central Electricity Authority
India,KAKRAPARA,IND0000173,440.0,21.2384,73.3489,Nuclear,,Central Electricity Authority
India,KALINADI,IND0000174,855.0,15.2761,74.5268,Hydro,,Central Electricity Authority
India,KALINADI SUPA,IND0000175,100.0,15.2761,74.5268,Hydro,,Central Electricity Authority
India,KALISINDH,IND0000176,1200.0,24.5295,76.0986,Coal,,Central Electricity Authority
India,KALLADA,IND0000177,15.0,8.9553,77.0697,Hydro,,Central Electricity Authority
India,KALLUR GRINDING,WRI1019919,30.0,17.3821,77.4389,Coal,Chettinad Corp ltd,Chettinad Corp ltd
India,KAMAL SPONGE,WRI1020002,12.0,24.6266,80.831,Coal,Kjs Ahluwalia group,Kjs Ahluwalia group
India,KAMALANGA,IND0000178,1050.0,20.87,85.2671,Coal,,Central Electricity Authority
India,KANHER,IND0000179,4.0,17.7384,73.917,Hydro,,Central Electricity Authority
India,KARAD MILL,WRI1019959,16.0,17.1657,74.2459,Biomass,Ym Ssk ltd,Ym Ssk ltd
India,KARAIKAL,IND0000180,32.5,10.9325,79.8216,Gas,,Central Electricity Authority
India,KARBI LANGPI,IND0000181,100.0,25.9552,92.5171,Hydro,,Central Electricity Authority
India,KARCHAM WANGTOO,IND0000182,1000.0,31.5156,78.1073,Hydro,,Central Electricity Authority
India,KARGIL,IND0000183,3.75,34.5605,76.1299,Hydro,,Central Electricity Authority
India,KARUPPUR GT,IND0000184,119.8,11.1208,79.5287,Gas,,Central Electricity Authority
India,KASAIPALLI,IND0000185,270.0,22.389,82.5549,Coal,,Central Electricity Authority
India,KASARGODE DG,IND0000186,21.84,12.4837,74.9929,Oil,,Central Electricity Authority
India,KASRAWAD FACTORY,WRI1020003,10.0,22.1335,75.4568,Coal,Maral Overseas ltd,Maral Overseas ltd
India,KATHALGURI GT,IND0000188,291.0,27.341,95.408,Gas,,Central Electricity Authority
India,KAWAI TPP,IND0000189,1320.0,24.7773,76.737,Coal,,Central Electricity Authority
India,KAWAS GT,IND0000190,645.0,21.175,72.6879,Gas,,Central Electricity Authority
India,KAYAM KULAM GT,IND0000191,350.0,9.2404,76.4283,Gas,,Central Electricity Authority
India,KCSF SANGUR,WRI1019920,18.0,14.7753,75.3131,Biomass,Gm Energy ltd,Gm Energy ltd
India,KHADAVASLA I&II,IND0000192,16.0,18.3803,73.6116,Hydro,,Central Electricity Authority
India,KHAMBERKHERA IPP,IND0000193,90.0,28.017,80.8307,Coal,,Central Electricity Authority
India,KHANDONG,IND0000194,50.0,25.5177,92.6679,Hydro,,Central Electricity Authority
India,KHARA,IND0000195,72.0,30.3508,77.6017,Hydro,,Central Electricity Authority
India,KHATIMA,IND0000196,41.4,28.9232,80.0243,Hydro,,Central Electricity Authority
India,KHODRI,IND0000197,120.0,30.5085,77.8001,Hydro,,Central Electricity Authority
India,KHOPOLI,IND0000198,72.0,18.7817,73.3558,Hydro,,Central Electricity Authority
India,KHOPOLI WORKS,WRI1019960,60.0,18.7712,73.259,Coal,Uttam Steels ltd,Uttam Steels ltd
India,KISHENGANGA,IND0000530,330.0,34.649,74.7514,Hydro,,Central Electricity Authority
India,KM DODDI SUGAR,WRI1019921,26.0,12.4806,77.0411,Biomass,Sri Sugars ltd,Sri Sugars ltd
India,KODASALI,IND0000199,120.0,14.955,74.5904,Hydro,,Central Electricity Authority
India,KODAYAR-I&II,IND0000200,100.0,8.5319,77.3125,Hydro,,Central Electricity Authority
India,KODERMA,IND0000201,1000.0,24.3858,85.5517,Coal,,Central Electricity Authority
India,KOJIKODE DG,IND0000202,96.0,11.2054,75.8067,Oil,,Central Electricity Authority
India,KOLAGHAT,IND0000203,1260.0,22.4157,87.8713,Coal,,Central Electricity Authority
India,KOLDAM,IND0000204,800.0,31.382,76.8761,Hydro,,Central Electricity Authority
India,KOLHAPUR HEMARUS,WRI1019961,20.0,16.0327,74.4583,Biomass,Hemarus Technologies ltd,Hemarus Technologies ltd
India,KOLHAPUR KAGAL,WRI1019962,20.0,16.589,74.2993,Biomass,Shri Vedganga ssk,Shri Vedganga ssk
India,KOLHAPUR KUMBHI,WRI1019963,17.5,16.689,74.1201,Biomass,Kumbhi Ssk ltd,Kumbhi Ssk ltd
India,KOLLEGAL SUGAR,WRI1019922,16.0,12.1056,76.7606,Biomass,Bannari Sugars ltd,Bannari Sugars ltd
India,KONASEEMA CCCP,IND0000205,445.0,16.7346,81.8622,Gas,,Central Electricity Authority
India,KONDAPALLI GT,IND0000206,1458.0,16.64,80.5504,Gas,,Central Electricity Authority
India,KOPILI,IND0000207,225.0,25.5177,92.6679,Hydro,,Central Electricity Authority
India,KOPPA SUGAR,WRI1019923,26.0,12.702,76.9787,Biomass,Nsl Sugars ltd,Nsl Sugars ltd
India,KOPPAL HKMP,WRI1019924,12.0,15.316,76.2507,Coal,Hare Pvt ltd,Hare Pvt ltd
India,KORADI,IND0000208,2400.0,21.2414,79.096,Coal,,Central Electricity Authority
India,KORBA STPS,IND0000209,2600.0,22.3881,82.6858,Coal,,Central Electricity Authority
India,KORBA-EAST,IND0000210,890.0,22.3828,82.7188,Coal,,Central Electricity Authority
India,KORBA-WEST,IND0000211,1340.0,22.4118,82.6888,Coal,,Central Electricity Authority
India,KOSI,IND0000212,20.0,26.497,86.9549,Hydro,,Central Electricity Authority
India,KOTA,IND0000213,1240.0,25.1712,75.8171,Coal,,Central Electricity Authority
India,KOTA COMPLEX,WRI1019890,125.0,25.1386,75.8883,Coal,Dcm & chem,Dcm & chem
India,KOTESHWAR,IND0000214,400.0,30.2594,78.4971,Hydro,,Central Electricity Authority
India,KOTLA,IND0000215,77.65,31.268,76.492,Hydro,,Central Electricity Authority
India,KOVILKALAPPAL,IND0000216,107.88,10.5415,79.4507,Gas,,Central Electricity Authority
India,KOYNA COMPLEX,IND0000217,1956.0,17.4599,73.684,Hydro,,Central Electricity Authority
India,KS Oils Chinnakuyili Wind Farm,WRI1026340,12.0,10.9328,77.0912,Wind,KS Oils,CDM
India,KUDGI,IND0000519,2400.0,16.4994,75.8349,Coal,,Central Electricity Authority
India,KULHAL,IND0000218,30.0,30.4289,77.6296,Hydro,,Central Electricity Authority
India,KUNDAH I-V,IND0000219,555.0,11.2861,76.6511,Hydro,,Central Electricity Authority
India,KUNDANKULAM,IND0000220,2000.0,8.1691,77.1327,Nuclear,,Central Electricity Authority
India,KUNDARGI MILL,WRI1019925,16.5,16.2651,75.5302,Biomass,Gem Sugars ltd,Gem Sugars ltd
India,KUNDARKI TPP,IND0000221,90.0,27.0786,82.0841,Coal,,Central Electricity Authority
India,KUTCH LIG.,IND0000222,290.0,23.6626,68.7843,Coal,,Central Electricity Authority
India,KUTHUNGAL,IND0000223,21.0,9.9356,77.1068,Hydro,,Central Electricity Authority
India,KUTTALAM GT,IND0000224,101.0,11.076,79.57,Gas,,Central Electricity Authority
India,KUTTIADI,IND0000225,125.0,11.5484,75.8988,Hydro,,Central Electricity Authority
India,KUTTIYADI Add ext,IND0000226,100.0,11.5484,75.8988,Hydro,,Central Electricity Authority
India,KYMORE,WRI1020004,50.0,24.0529,80.6144,Coal,Acc Acc ltd,Acc Acc ltd
India,KYREDEMKULAI,IND0000227,60.0,25.7848,91.7895,Hydro,,Central Electricity Authority
India,K_GUDEM,IND0000163,720.0,17.6219,80.6936,Coal,,Central Electricity Authority
India,K_GUDEM NEW,IND0000164,1000.0,17.6219,80.6936,Coal,,Central Electricity Authority
India,K_KHEDA II,IND0000165,1340.0,21.2818,79.116,Coal,,Central Electricity Authority
India,Kaladonger Wind Farm,WRI1026341,75.6,27.0931,70.9996,Wind,Bindu Vau Urja Private Limited,CDM
India,Kamuthi Solar Power Plant,WRI1026151,648.0,9.3381,78.3917,Solar,Adani Power Limited,Adani Power Limite r Er
India,Karmaria Solar Power Plant,WRI1026152,15.0,23.35,70.388,Solar,SunBorne Energy Gujarat One Pvt,SunBorne Energy Gujarat One Private Limited
India,Karur Textile Park Wind Farm,WRI1026778,6.0,8.3091,77.6191,Wind,Karur Textile Park limited,CDM
India,Kathauti 1 Solar Power Plant,WRI1026153,5.0,27.224,74.2524,Solar,Azure Power (Rajasthan) Private Limited,Azure Power (Rajasthan) Private Limited
India,Kathauti 2 Solar Power Plant,WRI1026154,40.0,27.2089,74.2553,Solar,Azure Power (Rajasthan) Private Limited,Azure Power (Rajasthan) Private Limited
India,Katol - Citra Solar Power Plant,WRI1026155,2.0,21.317,78.6025,Solar,Citra Real Estate Limited,Real Estate e
India,Katol - Sepset Solar Power Plant,WRI1026156,2.0,21.3174,78.6001,Solar,Sepset Construction Limited,Sepset Constructio te
India,Khadoda Solar Power Plant,WRI1026157,10.0,23.443,73.2014,Solar,Gujarat Urja Vikas Nigam Limited,Gujarat Urja Vikas Nigam Limited
India,Khandala Solar Power Plant,WRI1026158,5.2,18.6051,75.0381,Solar,Firestone Trading Private Limited,Firestone Trading Private Limited
India,Khetusar - Northern Solar Power Plant,WRI1026159,20.0,27.3225,71.9951,Solar,Northern Solaire Prakash Private Limited,Solairedirect
India,Khetusar - Suryauday Solar Power Plant,WRI1026160,10.0,27.3247,71.991,Solar,Suryauday Solaire Prakash Private Limited,Solairedirect
India,Khilchipur Solar Power Plant,WRI1026161,25.0,24.0682,76.589,Solar,ACME Solar Energy,ACME Solar Energy
India,Khirsara - Unity Solar Power Plant,WRI1026162,5.0,23.3578,70.0548,Solar,Unity Power Limited,Unity Power Limite r World
India,Khirsara - Welspun Solar Power Plant,WRI1026163,15.0,23.3618,70.0536,Solar,Welspun Urja India Limited,Urja India edEnewables
India,Khirwa Solar Power Plant,WRI1026164,1.0,27.301,72.3236,Solar,Conflux Infratech Private Limited,Infratech e M/Pdf
India,Khori Wind Farm,WRI1026668,20.8,21.167,74.3272,Wind,REI Agro Limited,CDM
India,Kohinoor Wind Farm,WRI1026342,24.0,26.6797,71.026,Wind,Kohinoor Planet Construction Pvt. Ltd,CDM
India,Komal West Solar Power Plant,WRI1026165,1.0,11.0118,79.5898,Solar,Tata Power Solar Systems Limited (TPREL),S Limited Rsolar
India,Kosa Wind Farm,WRI1026086,33.0,23.3183,68.6988,Wind,,CDM
India,Kottamangalam Wind Farm,WRI1026067,56.25,10.6558,77.2471,Wind,,CDM
India,Kottathara Village Wind Farm,WRI1026775,3.0,11.0951,76.6709,Wind,,CDM
India,Kudankulam,WRI1026848,2000.0,8.1689,77.7126,Nuclear,,IAEA
India,LAKHERI CEMENT PLANT,WRI1019891,25.0,25.6732,76.1901,Coal,Acc Acc ltd,Acc Acc ltd
India,LAKWA GT,IND0000228,142.2,27.0221,94.8833,Gas,,Central Electricity Authority
India,LALITPUR TPP,IND0000230,1980.0,24.7971,78.6463,Coal,,Central Electricity Authority
India,LARA,IND0000531,800.0,21.757,83.4573,Coal,,Central Electricity Authority
India,LARGI,IND0000229,126.0,31.7196,77.212,Hydro,,Central Electricity Authority
India,LIGANAMAKKI,IND0000232,55.0,14.1704,74.8388,Hydro,,Central Electricity Authority
India,LITL Uthumalai,WRI1026343,10.0,8.9969,77.537,Wind,Loyal Textile Mills Limited,CDM
India,LNJP Bahla Basti Wind Farm,WRI1026674,20.0,26.5114,71.4974,Wind,LNJ Power Ventures Limited,CDM
India,LODHIVALI,WRI1019964,40.0,18.9002,73.2032,Oil,Tata Co ltd,Tata Co ltd
India,LOKMANGAL SUGAR ETHANOL,WRI1019965,31.5,17.4462,75.7161,Biomass,Lokmangal Lokmangal group,Lokmangal Lokmangal group
India,LOKTAK,IND0000234,105.0,24.587,93.6696,Hydro,,Central Electricity Authority
India,LOWER JHELUM,IND0000235,105.0,34.2189,74.5281,Hydro,,Central Electricity Authority
India,LOWER JURALA,IND0000236,240.0,16.3125,77.7773,Hydro,,Central Electricity Authority
India,LOWER METTUR,IND0000238,120.0,11.6425,77.7583,Hydro,,Central Electricity Authority
India,LOWER PERIYAR,IND0000239,180.0,9.9624,76.957,Hydro,,Central Electricity Authority
India,LOWER SILERU,IND0000240,460.0,17.8608,81.6814,Hydro,,Central Electricity Authority
India,LTML Wind Energy Project in Tamil Nadu,WRI1026344,9.7,9.087,77.6055,Wind,Loyal Textile Mills Limited,CDM
India,Lakhewali Solar Power Plant,WRI1026166,2.1,30.4368,74.3316,Solar,Atma Powers Private Limited,Powers Private
India,Lakhmirwala Solar Power Plant,WRI1026167,20.0,29.8509,75.4023,Solar,Essel Clean Energy Limited,Clean Energy edOjects.Com
India,Lallian Kalan Solar Power Plant,WRI1026168,1.0,31.2496,75.4826,Solar,IK Energy Private Limited,PEDA
India,Lalpur Wind Farm,WRI1026345,50.4,22.1694,69.827,Wind,,CDM
India,Lathi Solar Power Plant,WRI1026169,1.0,27.0321,71.5322,Solar,Lanco Solar Power Limited,Lancosola
India,Liberty Oil Satara Wind Farm,WRI1026346,2.4,17.8613,74.0733,Wind,Liberty Oil Mills Limited,CDM
India,M.A.P.P.,IND0000242,440.0,12.5571,80.1754,Nuclear,,Central Electricity Authority
India,MACHKUND,IND0000243,114.75,18.5323,82.4645,Hydro,,Central Electricity Authority
India,MADHAVAMANTRI,IND0000244,4.5,12.2135,77.0225,Hydro,,Central Electricity Authority
India,MADHIKHEDA,IND0000245,60.0,25.5623,77.8348,Hydro,,Central Electricity Authority
India,MAHADEV PRASAD STPP,IND0000246,540.0,22.8395,86.0613,Coal,,Central Electricity Authority
India,MAHAN TPP,IND0000247,600.0,24.0077,82.4172,Coal,,Central Electricity Authority
India,MAHATMA GANDHI TPP,IND0000248,1320.0,28.49,76.351,Coal,,Central Electricity Authority
India,MAHATMA SUGAR,WRI1019966,15.0,20.8558,78.5814,Biomass,Mahatma Power ltd,Mahatma Power ltd
India,MAHI BAJAJ I&II,IND0000249,140.0,23.5443,74.5062,Hydro,,Central Electricity Authority
India,MAHUL REFINERY,WRI1019967,22.0,19.0162,72.8963,Oil,Bharat Corp ltd,Bharat Corp ltd
India,MAIHAR CEMENT PLANT,WRI1020005,31.4,24.2021,80.7997,Coal,Maihar Cement ltd,Maihar Cement ltd
India,MAITHON,IND0000250,63.2,23.7872,86.8284,Hydro,,Central Electricity Authority
India,MAITHON RB TPP,IND0000252,1050.0,23.8209,86.76,Coal,,Central Electricity Authority
India,MALANA,IND0000253,186.0,32.0041,77.2494,Hydro,,Central Electricity Authority
India,MALLARPUR,IND0000254,9.0,15.3773,76.4591,Hydro,,Central Electricity Authority
India,MANERI BHALI,IND0000255,394.0,30.7294,78.4238,Hydro,,Central Electricity Authority
India,MANGALORE REFINERY,WRI1019926,166.5,12.9821,74.8496,Gas,Mangalore & petrochem,Mangalore & petrochem
India,MANGAON CCPP,IND0000520,388.0,18.3879,73.3529,Gas,,Central Electricity Authority
India,MANGLAM CEMENT,WRI1019892,25.0,24.7176,75.9522,Coal,Manglam Cement ltd,Manglam Cement ltd
India,MANI DPH,IND0000256,9.0,13.6763,75.0462,Hydro,,Central Electricity Authority
India,MANIKDOH,IND0000257,6.0,19.2345,73.8144,Hydro,,Central Electricity Authority
India,MANIKGARH CEMENT,WRI1019968,50.0,19.7235,79.1761,Coal,Manikgarh Manikgarh cement,Manikgarh Manikgarh cement
India,MANIYAR,IND0000258,12.0,9.3294,76.8798,Hydro,,Central Electricity Authority
India,MARATHA CEMENT PLANT,WRI1019969,45.0,19.703,79.2206,Coal,Ambuja Cements ltd,Ambuja Cements ltd
India,MARWA TPP,IND0000260,1000.0,22.0708,82.6022,Coal,,Central Electricity Authority
India,MATATILLA,IND0000261,30.6,25.1001,78.3717,Hydro,,Central Electricity Authority
India,MEJA STPP,IND0000532,660.0,25.1447,81.9415,Coal,,Central Electricity Authority
India,MEJIA,IND0000262,1340.0,23.4639,87.1311,Coal,,Central Electricity Authority
India,MEJIA TPS EXT,IND0000263,1000.0,23.4639,87.1311,Coal,,Central Electricity Authority
India,MELAMARUTHUR (MUTHIARA),IND0000264,1200.0,8.9159,78.1374,Coal,,Central Electricity Authority
India,METTUR,IND0000265,840.0,11.7696,77.8138,Coal,,Central Electricity Authority
India,METTUR DAM,IND0000266,250.0,11.8014,77.8085,Hydro,,Central Electricity Authority
India,METTUR TPS EXT,IND0000267,600.0,11.7696,77.8138,Coal,,Central Electricity Authority
India,MIHAN TPP,IND0000268,246.0,21.0377,78.9334,Coal,,Central Electricity Authority
India,MONARCHAK CCPP,IND0000272,136.5,23.438,91.274,Gas,,Central Electricity Authority
India,MORDI PLANT,WRI1019893,46.0,23.5496,74.4072,Coal,Rswm Rswm ltd,Rswm Rswm ltd
India,MOUDA STPS,IND0000273,2320.0,21.1797,79.3978,Coal,,Central Electricity Authority
India,MOYAR,IND0000275,36.0,11.6137,76.6919,Hydro,,Central Electricity Authority
India,MRMPL Mudari Wind Farm,WRI1026348,20.0,26.8051,70.7381,Wind,Jodhpur Vidyut Vitran Nigam Limited,CDM
India,MSPL Wind Farm,WRI1026070,78.9,15.1579,75.7965,Wind,MSPL,CDM
India,MUDHOL CEMENT,WRI1019927,50.0,16.2017,75.3005,Coal,Jk Cement ltd,Jk Cement ltd
India,MUKERIAN I -IV,IND0000276,207.0,31.9553,75.836,Hydro,,Central Electricity Authority
India,MUL GRETA,WRI1019970,15.0,20.0805,79.7148,Coal,Greta Energy ltd,Greta Energy ltd
India,MUMBAI BPCL,WRI1019971,31.2,19.016,72.8948,Gas,Bharat Corp ltd,Bharat Corp ltd
India,MUMBAI JINDAL,WRI1020014,25.2,18.5309,72.9465,Oil,Jsw Steel ltd,Jsw Steel ltd
India,MUMBAI ONGC,WRI1020015,75.0,18.9988,72.8997,Gas,Ongc Gas corp,Ongc Gas corp
India,MUNDRA TPP,IND0000278,4620.0,22.823,69.5532,Coal,,Central Electricity Authority
India,MUNDRA UMPP,IND0000279,4000.0,22.8158,69.5281,Coal,,Central Electricity Authority
India,MUNIRABAD,IND0000280,28.3,15.2666,76.3288,Hydro,,Central Electricity Authority
India,MUNOLI DISTILLERY,WRI1019928,11.2,15.8555,75.1002,Biomass,Shree Sugars ltd,Shree Sugars ltd
India,MURBAD PLANT,WRI1019972,15.0,19.261,73.3638,Coal,Technocraft Technocraft group,Technocraft Technocraft group
India,MUZAFFARPUR,IND0000281,610.0,26.1953,85.3017,Coal,,Central Electricity Authority
India,MYNTDU,IND0000282,126.0,25.2354,92.2279,Hydro,,Central Electricity Authority
India,Maloshi Wind Farm,WRI1026077,14.65,17.5727,73.9032,Wind,,CDM
India,Mandrup - Giriraj Solar Power Plant,WRI1026170,6.6,17.4999,75.781,Solar,Giriraj Enterprises,Maharashtra State Power Generation Co Ltd (MAHAGENCO)
India,Mirpur Kalan - Alianz Eco Solar Power Plant,WRI1026171,2.1,29.7303,75.3099,Solar,Alianz Eco Power Private Limited,PEDA
India,Mirpur Kalan - Nexgen Solux Solar Power Plant,WRI1026172,1.0,29.7311,75.308,Solar,Nexgen Solux Private Limited,PEDA
India,Mithapur Solar Power Plant,WRI1026173,17.0,22.4077,68.9925,Solar,Tata Power Solar Systems Limited (TPREL),Tata Power Solar
India,Mokal Wind Farm,WRI1026093,31.5,27.1657,70.7455,Wind,,CDM
India,Mokla Wind farm,WRI1026092,52.5,27.1611,70.681,Wind,,CDM
India,Mulshi Solar Power Plant,WRI1026174,3.0,18.4921,73.5081,Solar,Tata Power Solar Systems Limited (TPREL),Tata Power Solar
India,Muradwala Dal Singh Solar Power Plant,WRI1026175,21.0,29.7303,75.3099,Solar,Solairedirect Projects India Private Limited,Solairedirect
India,N.A.P.S,IND0000283,440.0,28.156,78.4089,Nuclear,,Central Electricity Authority
India,NABI NAGAR TPP,IND0000287,500.0,24.7754,84.1588,Coal,,Central Electricity Authority
India,NAGARJUNA SAGAR,IND0000286,815.6,16.5678,79.3442,Hydro,,Central Electricity Authority
India,NAGARJUNA SAGAR   TPD,IND0000521,50.0,16.626,79.4909,Hydro,,Central Electricity Authority
India,NAGDA GRASIM,WRI1020006,45.5,23.4469,75.408,Coal,Grasim Industries ltd,Grasim Industries ltd
India,NAGOTHANE COMPLEX,WRI1019973,78.9,18.8829,73.1862,Oil,Reliance Reliance petrochemicals,Reliance Petrochemicals
India,NAGPUR GMT,WRI1019974,10.0,21.0582,79.485,Biomass,Gmt Pvt ltd,Gmt Pvt ltd
India,NAGPUR MILL,WRI1019975,18.9,20.8062,79.0548,Biomass,Purti Sugar ltd,Purti Sugar ltd
India,NAGPUR SPONGE IRON,WRI1019976,65.0,20.9276,79.2455,Coal,Topworth Metals ltd,Topworth Metals ltd
India,NAMRUP GT,IND0000288,161.75,27.1858,95.376,Gas,,Central Electricity Authority
India,NARASINGPUR,WRI1020007,10.0,22.9649,78.8132,Biomass,Orient Power ltd,Orient Power ltd
India,NARAYANPUR,IND0000289,11.6,16.2365,76.3369,Hydro,,Central Electricity Authority
India,NARIMANGLAM,IND0000291,70.0,9.9533,76.9792,Hydro,,Central Electricity Authority
India,NASIK,IND0000292,630.0,19.9817,73.8896,Coal,,Central Electricity Authority
India,NASIK SINNAR,WRI1019977,270.0,19.8658,74.0835,Coal,Rattanindia Power ltd,Rattanindia Power ltd
India,NASIK TPP  PH 1,IND0000293,1350.0,19.9817,73.8896,Coal,,Central Electricity Authority
India,NATHPA JHAKRI,IND0000294,1500.0,31.564,77.98,Hydro,,Central Electricity Authority
India,NAWAPARA,IND0000522,600.0,21.92,83.2788,Coal,,Central Electricity Authority
India,NEPANAGAR MILL,WRI1020008,12.27,21.4504,76.4014,Coal,National And paper,National And paper
India,NEW UMTRU,IND0000533,40.0,26.0132,91.8239,Hydro,,Central Electricity Authority
India,NEYVELI FST EXT,IND0000297,420.0,11.5887,79.4611,Coal,,Central Electricity Authority
